161,161,-8.199081737,-8.246149178
162,162,-14.75917677,-10.91176595
163,163,-15.5384152,-7.860018897
164,164,-7.653010958,-3.758540771
165,165,-7.521037173,-3.004316141
166,166,-10.89821521,-4.022181219
167,167,-6.752105281,-3.108371754
168,168,-3.225944264,-1.21691477
169,169,-3.277456537,-1.25970627
170,170,-5.926548823,-3.649970408
171,171,-6.102439553,-6.435956627
172,172,-3.850826487,-6.283273837
173,173,-4.292072949,-7.243224981
174,174,-8.806090559,-10.52825255
175,175,-23.51573985,-8.83596422
176,176,-23.21878466,-7.002791927
177,177,-20.6329124,-8.298523013
178,178,-7.12169689,-6.102834617
179,179,-1.932576758,-1.864459062
180,180,-0.411558306,-0.411558306
181,179,-1.932576758,-1.864459062
182,178,-7.12169689,-6.102834617
183,177,-20.6329124,-8.298523013
184,176,-23.21878466,-7.002791927
185,175,-23.51573985,-8.83596422
186,174,-8.806090559,-10.52825255
187,173,-4.292072949,-7.243224981
188,172,-3.850826487,-6.283273837
189,171,-6.102439553,-6.435956627
190,170,-5.926548823,-3.649970408
191,169,-3.277456537,-1.25970627
192,168,-3.225944264,-1.21691477
193,167,-6.752105281,-3.108371754
194,166,-10.89821521,-4.022181219
195,165,-7.521037173,-3.004316141
196,164,-7.653010958,-3.758540771
197,163,-15.5384152,-7.860018897
198,162,-14.75917677,-10.91176595
199,161,-8.199081737,-8.246149178
200,160,-9.221164963,-9.795514949
201,159,-10.59545072,-10.88543416
202,158,-4.773347908,-4.968993417
203,157,-2.339479181,-2.489890337
204,156,-2.902542694,-2.222942682
205,155,-2.645390457,-0.784157038
206,154,0.368827755,1.78141493
207,153,2.01686095,3.172457988
208,152,1.981029788,3.650884784
209,151,2.507459387,4.642521737
210,150,4.363519657,6.048214629
211,149,5.429177378,6.828923261
212,148,5.409428108,7.149310192
213,147,5.777666117,7.784463209
214,146,6.922058558,8.482255297
215,145,7.453599114,8.564316373
216,144,7.198402083,8.254795337
217,143,7.262125756,8.220036661
218,142,7.718870044,8.135151193
219,141,7.470704671,7.333108459
220,140,6.603562551,6.206409802
221,139,6.291252618,5.642241902
222,138,6.12477295,5.214672143
223,137,4.95112604,4.842262154
224,136,3.802582404,5.574886801
225,135,4.182469572,6.655368492
226,134,4.205180143,7.132230048
227,133,3.510903129,7.293853142
228,132,3.85286065,7.284386686
229,131,4.314469814,6.688802892
