159,159,-12.03993005,-10.53972393
160,160,-12.94599983,-10.02329829
161,161,-13.91587961,-9.511459393
162,162,-14.78466212,-9.009071963
163,163,-15.27370704,-8.520662306
164,164,-15.11900648,-8.05020936
165,165,-14.31910471,-7.601080507
166,166,-13.13730935,-7.175927833
167,167,-11.84445803,-6.776882635
168,168,-10.59870446,-6.405470882
169,169,-9.465713127,-6.062794487
170,170,-8.463884551,-5.74958829
171,171,-7.591913152,-5.466297355
172,172,-6.841609343,-5.21314592
173,173,-6.203259218,-4.990197051
174,174,-5.667700998,-4.797403122
175,175,-5.227033032,-4.634647759
176,176,-4.874774219,-4.501780099
177,177,-4.605821745,-4.398642213
178,178,-4.416349521,-4.325090467
179,179,-4.30370584,-4.281011479
180,180,-4.266333167,-4.266333167
181,179,-4.30370584,-4.281011909
182,178,-4.416349521,-4.325091329
183,177,-4.605821745,-4.398643511
184,176,-4.874774219,-4.50178184
185,175,-5.227033032,-4.634649952
186,174,-5.667700998,-4.79740578
187,173,-6.203259218,-4.990200192
188,172,-6.841609343,-5.213149565
189,171,-7.591913152,-5.466301531
190,170,-8.463884551,-5.749593031
191,169,-9.465713127,-6.062799832
192,168,-10.59870446,-6.40547688
193,167,-11.84445803,-6.776889341
194,166,-13.13730935,-7.17593531
195,165,-14.31910471,-7.601088826
196,164,-15.11900648,-8.050218593
197,163,-15.27370704,-8.520672525
198,162,-14.78466212,-9.00908323
199,161,-13.91587961,-9.511471754
200,160,-12.94599983,-10.02331176
201,159,-12.03993005,-10.53973847
202,158,-11.26949824,-11.05590266
203,157,-10.65878607,-11.5674779
204,156,-10.21184694,-12.07129395
205,155,-9.925480591,-12.56602503
206,154,-9.794290906,-13.05282501
207,153,-9.812112967,-13.53579404
208,152,-9.971523245,-14.02219689
209,151,-10.26191633,-14.5224264
210,150,-10.6660366,-15.04979027
211,149,-11.15475931,-15.62022183
212,148,-11.68077532,-16.25243972
213,147,-12.17572282,-16.96785594
214,146,-12.55294054,-17.79121362
215,145,-12.73777529,-18.75271709
216,144,-12.70139069,-19.89087611
217,143,-12.47926903,-21.25826247
218,142,-12.15135707,-22.93283045
219,141,-11.80475823,-25.04260811
220,140,-11.50827705,-27.8286647
221,139,-11.30509713,-31.85141336
222,138,-11.2146619,-39.09681103
223,137,-11.23549811,-51.69057794
224,136,-11.3463926,-36.47759563
225,135,-11.50288684,-31.67159156
226,134,-11.64161842,-28.96704871
227,133,-11.68983238,-27.24029756
228,132,-11.59080878,-26.10618218
229,131,-11.33203258,-25.38680713
230,130,-10.95341248,-24.98459652
231,129,-10.52760713,-24.84299281
232,128,-10.13100624,-24.92097971
233,127,-9.825912616,-25.18861143
234,126,-9.652647459,-25.61645082
235,125,-9.633665207,-26.16994814
236,124,-9.772647947,-26.79921327
237,123,-10.05140498,-27.42756081
238,122,-10.42165265,-27.94427495
239,121,-10.79514239,-28.21864014
240,120,-11.04693193,-28.15052017
241,119,-11.05566487,-27.73010565
242,118,-10.77679709,-27.04285458
243,117,-10.27273064,-26.21166014
244,116,-9.673084022,-25.343715
245,115,-9.10095751,-24.51188091
246,114,-8.640461478,-23.75960795
247,113,-8.336817795,-23.11108044
248,112,-8.206042078,-22.57906391
249,111,-8.242029678,-22.17024262
250,110,-8.415320426,-21.88505127
251,109,-8.67115228,-21.7210286
252,108,-8.926369633,-21.6709377
253,107,-9.081022377,-21.72159825
254,106,-9.053259651,-21.85194302
255,105,-8.822749159,-22.03112163
256,104,-8.442094861,-22.21810838
257,103,-8.004084722,-22.36603324
258,102,-7.594900031,-22.42880266
259,101,-7.274784898,-22.37810899
260,100,-7.072894247,-22.21145893
261,99,-6.991532112,-21.95271428
262,98,-7.009593334,-21.64129005
263,97,-7.084761735,-21.31831171
264,96,-7.158958915,-21.01761522
